,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Buy,Sell
297,2023-06-11 05:00:00,1754.01,1759.76,1753.5,1756.66,6466.5491,2023-06-11 05:59:59.999,11355262.991333,13105,3826.0006,6718280.726857,0,False,False
298,2023-06-11 06:00:00,1756.65,1759.43,1756.0,1756.53,5562.9579,2023-06-11 06:59:59.999,9777263.839064,17249,3294.7428,5790850.360648,0,False,False
299,2023-06-11 07:00:00,1756.53,1756.72,1752.8,1752.92,5509.516,2023-06-11 07:59:59.999,9668522.416594,15763,3143.449,5516200.606149,0,False,False
300,2023-06-11 08:00:00,1752.92,1755.54,1747.36,1748.9,7955.1953,2023-06-11 08:59:59.999,13926567.659575,17115,2799.2399,4901050.703837,0,False,False
301,2023-06-11 09:00:00,1748.9,1750.72,1745.15,1745.68,6720.0873,2023-06-11 09:59:59.999,11746358.93506,19435,2335.2125,4082027.591539,0,False,False
302,2023-06-11 10:00:00,1745.68,1754.63,1745.17,1751.21,5968.3098,2023-06-11 10:59:59.999,10443049.309919,13881,2792.4259,4886215.765283,0,False,False
303,2023-06-11 11:00:00,1751.22,1754.99,1750.11,1752.13,4459.2655,2023-06-11 11:59:59.999,7814065.215755,12190,2199.9868,3854807.135206,0,False,False
304,2023-06-11 12:00:00,1752.14,1752.39,1746.53,1746.65,5900.5276,2023-06-11 12:59:59.999,10322073.705062,12724,2465.9288,4314350.002755,0,False,False
305,2023-06-11 13:00:00,1746.64,1749.49,1738.72,1741.24,11409.1745,2023-06-11 13:59:59.999,19904184.92235,19707,5372.1247,9370448.204168,0,False,False
306,2023-06-11 14:00:00,1741.23,1750.54,1740.44,1743.54,9320.0985,2023-06-11 14:59:59.999,16261085.917318,14594,4470.8363,7799168.921458,0,False,False
307,2023-06-11 15:00:00,1743.54,1746.31,1740.35,1740.8,7245.2281,2023-06-11 15:59:59.999,12629771.960324,13370,3069.2562,5351010.930981,0,False,False
308,2023-06-11 16:00:00,1740.8,1757.0,1739.76,1752.19,17249.7436,2023-06-11 16:59:59.999,30185774.241907,21635,8936.8841,15635975.504435,0,False,False
309,2023-06-11 17:00:00,1752.18,1765.0,1751.57,1756.07,14432.0585,2023-06-11 17:59:59.999,25354228.652721,19478,6707.7405,11783992.613176,0,False,False
310,2023-06-11 18:00:00,1756.08,1761.87,1754.5,1757.14,7333.685,2023-06-11 18:59:59.999,12896059.753821,12580,3540.5068,6224674.351414,0,False,False
311,2023-06-11 19:00:00,1757.14,1768.26,1755.29,1762.27,10691.1642,2023-06-11 19:59:59.999,18853306.746654,15951,4829.7658,8516874.194639,0,False,False
312,2023-06-11 20:00:00,1762.27,1778.25,1762.27,1769.85,16953.9631,2023-06-11 20:59:59.999,30019405.625595,23695,8300.5775,14694794.309092,0,False,False
313,2023-06-11 21:00:00,1769.85,1771.0,1761.98,1763.59,6262.6624,2023-06-11 21:59:59.999,11066477.334326,12697,2574.7597,4550168.375899,0,False,False
314,2023-06-11 22:00:00,1763.58,1764.43,1741.64,1753.86,21265.309,2023-06-11 22:59:59.999,37268332.023482,23580,11260.9497,19737812.621906,0,False,False
315,2023-06-11 23:00:00,1753.87,1755.89,1746.76,1752.76,9650.8742,2023-06-11 23:59:59.999,16905537.316229,12112,5289.2632,9265255.068495,0,False,False
316,2023-06-12 00:00:00,1752.77,1755.35,1744.02,1751.87,13599.1049,2023-06-12 00:59:59.999,23788902.692528,20914,8150.4645,14257093.501359,0,False,False
317,2023-06-12 01:00:00,1751.88,1753.49,1743.33,1745.89,11132.9114,2023-06-12 01:59:59.999,19458022.87484,15287,5654.5949,9883627.652536,0,False,False
318,2023-06-12 02:00:00,1745.89,1748.5,1720.11,1731.43,37121.1487,2023-06-12 02:59:59.999,64243189.134988,43341,18981.6477,32843924.485995,0,False,True
319,2023-06-12 03:00:00,1731.43,1738.94,1730.03,1735.76,8986.9052,2023-06-12 03:59:59.999,15586101.332552,14559,4836.0622,8387082.856542,0,False,True
320,2023-06-12 04:00:00,1735.76,1741.45,1735.0,1740.56,8036.4322,2023-06-12 04:59:59.999,13969651.034059,14680,3969.4239,6899701.27425,0,False,True
321,2023-06-12 05:00:00,1740.55,1740.56,1736.02,1736.39,6078.2953,2023-06-12 05:59:59.999,10568107.275166,12912,2532.7363,4403333.89559,0,False,True
322,2023-06-12 06:00:00,1736.4,1748.0,1736.1,1740.6,11256.6486,2023-06-12 06:59:59.999,19609895.052501,20670,6431.7528,11203836.315446,0,False,True
323,2023-06-12 07:00:00,1740.6,1742.0,1732.77,1736.7,8176.8196,2023-06-12 07:59:59.999,14217505.890793,16551,4053.3394,7047647.540136,0,False,True
324,2023-06-12 08:00:00,1736.7,1747.61,1734.28,1745.35,14132.163,2023-06-12 08:59:59.999,24621395.853398,21918,6541.4972,11397725.643288,0,False,True
325,2023-06-12 09:00:00,1745.35,1759.33,1744.65,1748.45,19063.4933,2023-06-12 09:59:59.999,33403023.312323,29350,9738.2639,17062364.079926,0,False,False
326,2023-06-12 10:00:00,1748.44,1755.0,1747.5,1748.14,14365.5178,2023-06-12 10:59:59.999,25159813.296676,20986,7381.808,12928827.197383,0,False,False
327,2023-06-12 11:00:00,1748.15,1748.55,1742.29,1745.6,7409.5511,2023-06-12 11:59:59.999,12935475.592502,15027,3333.073,5818198.459023,0,False,False
328,2023-06-12 12:00:00,1745.61,1747.25,1741.86,1747.09,8423.2101,2023-06-12 12:59:59.999,14690899.828609,14985,5242.0374,9142474.311583,0,False,False
329,2023-06-12 13:00:00,1747.09,1747.1,1736.3,1739.47,12932.2931,2023-06-12 13:59:59.999,22515797.646009,23316,6899.3308,12013203.575989,0,False,False
330,2023-06-12 14:00:00,1739.47,1744.21,1728.88,1738.14,16238.9628,2023-06-12 14:59:59.999,28214011.605554,22240,7042.6982,12243220.278587,0,False,False
331,2023-06-12 15:00:00,1738.16,1738.16,1730.12,1731.87,15251.44,2023-06-12 15:59:59.999,26432933.315789,21355,7857.3123,13616981.587245,0,False,True
332,2023-06-12 16:00:00,1731.86,1739.35,1726.7,1736.13,14838.4699,2023-06-12 16:59:59.999,25733470.673942,19872,6928.204,12012120.266317,0,False,True
333,2023-06-12 17:00:00,1736.13,1747.16,1720.0,1736.37,32285.1135,2023-06-12 17:59:59.999,55969179.761407,36177,15998.9713,27734750.210362,0,False,True
334,2023-06-12 18:00:00,1736.37,1738.26,1730.42,1736.89,9294.6516,2023-06-12 18:59:59.999,16123017.389646,16353,4816.112,8354391.080204,0,False,True
335,2023-06-12 19:00:00,1736.89,1737.16,1727.66,1733.14,8983.8692,2023-06-12 19:59:59.999,15556008.704037,15381,5486.116,9497762.135157,0,False,True
336,2023-06-12 20:00:00,1733.15,1739.35,1730.22,1739.08,7302.6918,2023-06-12 20:59:59.999,12666723.540083,15596,3970.2114,6885814.899911,0,False,True
337,2023-06-12 21:00:00,1739.08,1744.22,1738.06,1743.39,6910.3942,2023-06-12 21:59:59.999,12028575.550389,13145,3448.3948,6002129.228086,0,False,False
338,2023-06-12 22:00:00,1743.38,1746.46,1740.7,1743.0,6491.2816,2023-06-12 22:59:59.999,11317866.889318,12911,3268.9396,5699554.979444,0,False,False
339,2023-06-12 23:00:00,1743.01,1744.35,1740.52,1742.57,3821.113,2023-06-12 23:59:59.999,6657946.3725,9866,2016.055,3512462.723241,0,False,False
340,2023-06-13 00:00:00,1742.57,1750.4,1728.72,1732.85,15281.6886,2023-06-13 00:59:59.999,26576212.670689,26726,8446.8113,14688038.153888,0,False,False
341,2023-06-13 01:00:00,1732.84,1748.0,1728.43,1740.72,11137.9966,2023-06-13 01:59:59.999,19364500.528972,20243,5939.3946,10321608.701766,0,False,False
342,2023-06-13 02:00:00,1740.71,1756.0,1737.67,1753.5,15541.1736,2023-06-13 02:59:59.999,27178149.933636,24667,8823.5761,15425891.850963,0,False,False
343,2023-06-13 03:00:00,1753.49,1754.43,1745.54,1747.37,7949.2178,2023-06-13 03:59:59.999,13912745.016864,15395,4177.766,7310363.27427,0,False,False
344,2023-06-13 04:00:00,1747.38,1748.54,1741.13,1747.81,5234.2987,2023-06-13 04:59:59.999,9137641.863737,13220,2616.7121,4568306.99271,0,False,False
345,2023-06-13 05:00:00,1747.8,1752.71,1747.1,1749.37,5432.3509,2023-06-13 05:59:59.999,9503941.050929,14025,2978.3026,5210209.826882,0,False,False
346,2023-06-13 06:00:00,1749.36,1753.26,1747.33,1748.85,5853.9214,2023-06-13 06:59:59.999,10249014.206514,12897,2995.7194,5245453.637795,0,False,False
347,2023-06-13 07:00:00,1748.85,1752.49,1748.15,1748.27,4710.156,2023-06-13 07:59:59.999,8243436.580499,18369,2561.225,4482494.947678,0,False,False
348,2023-06-13 08:00:00,1748.28,1759.65,1746.94,1753.39,12465.2171,2023-06-13 08:59:59.999,21861780.915459,22166,7923.3183,13898331.624626,0,False,False
349,2023-06-13 09:00:00,1753.38,1755.61,1747.1,1749.63,8278.1476,2023-06-13 09:59:59.999,14489476.696406,17102,4258.0558,7453295.977496,0,True,False
350,2023-06-13 10:00:00,1749.63,1751.74,1747.42,1750.98,6257.156,2023-06-13 10:59:59.999,10948986.534239,14035,3713.6179,6498263.595127,0,True,False
351,2023-06-13 11:00:00,1750.99,1755.29,1746.32,1753.81,13037.8316,2023-06-13 11:59:59.999,22823863.943033,26334,7076.7635,12387021.820125,0,True,False
352,2023-06-13 12:00:00,1753.8,1770.13,1728.88,1741.89,63266.4444,2023-06-13 12:59:59.999,110787537.670674,71246,31216.3165,54663641.776443,0,True,False
353,2023-06-13 13:00:00,1741.89,1746.26,1736.5,1738.69,18538.0094,2023-06-13 13:59:59.999,32278170.125345,30869,9287.4782,16176129.267125,0,False,False
354,2023-06-13 14:00:00,1738.7,1741.0,1731.27,1740.02,16074.1604,2023-06-13 14:59:59.999,27916172.605345,26395,7565.053,13139424.996479,0,False,False
355,2023-06-13 15:00:00,1740.02,1740.03,1724.22,1730.18,22124.8974,2023-06-13 15:59:59.999,38314931.685756,34554,10668.6164,18474079.828034,0,False,False
356,2023-06-13 16:00:00,1730.17,1739.33,1729.21,1738.35,9772.594,2023-06-13 16:59:59.999,16952011.252667,18342,5353.0001,9284371.692717,0,False,False
357,2023-06-13 17:00:00,1738.35,1740.22,1734.19,1736.88,5845.9172,2023-06-13 17:59:59.999,10155202.791168,11848,2583.7113,4488048.153368,0,False,True
358,2023-06-13 18:00:00,1736.88,1750.85,1735.0,1740.86,12889.5895,2023-06-13 18:59:59.999,22475675.335264,21571,6332.1728,11040574.694353,0,False,True
359,2023-06-13 19:00:00,1740.87,1744.41,1739.15,1740.31,4313.1765,2023-06-13 19:59:59.999,7511508.466647,11048,1646.4686,2867043.127607,0,False,True
360,2023-06-13 20:00:00,1740.31,1744.41,1736.58,1738.43,7552.6244,2023-06-13 20:59:59.999,13142706.913638,17607,3826.3976,6657059.069125,0,False,True
361,2023-06-13 21:00:00,1738.42,1740.62,1736.19,1739.22,4444.3807,2023-06-13 21:59:59.999,7725500.833374,11003,2664.0146,4630843.516089,0,False,True
362,2023-06-13 22:00:00,1739.21,1740.91,1733.36,1734.88,4403.4382,2023-06-13 22:59:59.999,7646766.02753,9515,2147.7183,3728998.003858,0,False,True
363,2023-06-13 23:00:00,1734.89,1740.4,1734.88,1740.12,3863.6138,2023-06-13 23:59:59.999,6711968.020108,9703,2258.1635,3922985.405476,0,False,True
364,2023-06-14 00:00:00,1740.12,1745.84,1738.26,1744.52,7910.4176,2023-06-14 00:59:59.999,13777625.653474,16813,4708.563,8201545.800568,0,False,False
365,2023-06-14 01:00:00,1744.52,1747.25,1741.69,1747.22,5013.8683,2023-06-14 01:59:59.999,8743808.457679,11665,2443.522,4261105.218562,0,False,False
366,2023-06-14 02:00:00,1747.21,1748.45,1744.43,1746.77,3719.2802,2023-06-14 02:59:59.999,6493040.272272,9467,1867.9684,3260960.014985,0,False,False
367,2023-06-14 03:00:00,1746.77,1747.53,1744.12,1746.12,4444.5812,2023-06-14 03:59:59.999,7756558.017454,9267,1856.7067,3240094.73964,0,False,False
368,2023-06-14 04:00:00,1746.11,1747.05,1741.63,1742.38,5336.3,2023-06-14 04:59:59.999,9309675.026849,10423,2025.718,3533634.177797,0,False,False
369,2023-06-14 05:00:00,1742.38,1742.71,1737.0,1738.57,7573.3813,2023-06-14 05:59:59.999,13169912.149816,11870,3616.518,6287781.766611,0,False,False
370,2023-06-14 06:00:00,1738.57,1741.34,1737.87,1741.0,4022.0717,2023-06-14 06:59:59.999,6997616.235815,9425,1535.5326,2671215.894714,0,False,False
371,2023-06-14 07:00:00,1741.01,1742.55,1738.75,1741.29,5841.7585,2023-06-14 07:59:59.999,10167985.963215,11317,1883.9911,3279684.910529,0,False,False
372,2023-06-14 08:00:00,1741.28,1746.33,1740.9,1744.17,5055.3155,2023-06-14 08:59:59.999,8813861.049187,12058,2701.154,4709671.242257,0,False,False
373,2023-06-14 09:00:00,1744.18,1747.42,1743.27,1745.11,5592.9712,2023-06-14 09:59:59.999,9760520.58046,12528,2555.5959,4460179.498367,0,False,False
374,2023-06-14 10:00:00,1745.11,1747.49,1743.73,1747.05,6785.6975,2023-06-14 10:59:59.999,11847257.849529,13138,3119.8043,5447232.777714,0,False,False
375,2023-06-14 11:00:00,1747.05,1750.03,1744.88,1745.96,6687.4737,2023-06-14 11:59:59.999,11684221.046176,13640,2841.3701,4964659.641937,0,False,False
376,2023-06-14 12:00:00,1745.96,1749.3,1743.42,1745.84,8670.9068,2023-06-14 12:59:59.999,15141463.252438,18242,4387.8951,7663135.746961,0,True,False
377,2023-06-14 13:00:00,1745.84,1746.05,1737.38,1741.0,10084.3543,2023-06-14 13:59:59.999,17564269.407227,19710,3838.9343,6685979.754455,0,True,False
378,2023-06-14 14:00:00,1741.01,1743.51,1738.85,1741.72,5943.2802,2023-06-14 14:59:59.999,10351998.945863,13166,2798.9893,4875692.201777,0,True,False
379,2023-06-14 15:00:00,1741.72,1744.22,1737.41,1741.05,5274.7404,2023-06-14 15:59:59.999,9181302.893119,12127,2345.9819,4084311.208286,0,False,False
380,2023-06-14 16:00:00,1741.04,1742.98,1738.15,1738.48,6399.4269,2023-06-14 16:59:59.999,11138465.514492,12712,2610.1396,4543435.953529,0,False,False
381,2023-06-14 17:00:00,1738.49,1745.0,1731.43,1743.46,14902.0972,2023-06-14 17:59:59.999,25887964.549949,23135,7422.1297,12894517.596588,0,False,False
382,2023-06-14 18:00:00,1743.45,1747.31,1720.01,1733.74,43336.329,2023-06-14 18:59:59.999,75150676.98666,54241,21951.2216,38067970.11415,0,False,True
383,2023-06-14 19:00:00,1733.75,1739.5,1726.89,1728.33,14344.8495,2023-06-14 19:59:59.999,24841505.3757,22949,6813.4203,11798774.585796,0,False,True
384,2023-06-14 20:00:00,1728.34,1728.98,1630.43,1638.43,172022.2926,2023-06-14 20:59:59.999,287517094.552182,174053,79386.5941,132603230.627443,0,False,True
385,2023-06-14 21:00:00,1638.44,1656.0,1631.28,1654.53,35891.0486,2023-06-14 21:59:59.999,59133170.563526,42703,20264.0352,33383814.301573,0,False,True
386,2023-06-14 22:00:00,1654.53,1655.69,1647.01,1649.99,16464.4882,2023-06-14 22:59:59.999,27188094.895412,20232,7556.8812,12479078.681682,0,False,True
387,2023-06-14 23:00:00,1649.98,1653.58,1645.81,1650.95,14530.3966,2023-06-14 23:59:59.999,23968300.995487,18115,7502.3396,12374856.286456,0,False,True
388,2023-06-15 00:00:00,1650.95,1655.9,1649.12,1655.69,11074.3291,2023-06-15 00:59:59.999,18298771.146154,18796,7039.711,11632298.682554,0,False,True
389,2023-06-15 01:00:00,1655.69,1656.59,1643.73,1649.26,14355.2006,2023-06-15 01:59:59.999,23691138.446839,18561,7351.3678,12134971.252438,0,False,True
390,2023-06-15 02:00:00,1649.26,1653.67,1649.08,1650.35,9769.4534,2023-06-15 02:59:59.999,16135092.033825,14013,5190.42,8571675.711293,0,False,True
391,2023-06-15 03:00:00,1650.35,1654.0,1648.74,1652.0,7634.9191,2023-06-15 03:59:59.999,12605492.97432,11075,5425.255,8957419.993417,0,False,True
392,2023-06-15 04:00:00,1652.0,1653.51,1645.62,1650.55,10467.4655,2023-06-15 04:59:59.999,17275348.298717,13719,4778.8638,7887185.111014,0,False,True
393,2023-06-15 05:00:00,1650.55,1651.53,1642.67,1647.5,20368.0755,2023-06-15 05:59:59.999,33555708.671491,19861,10186.7994,16783600.926262,0,False,True
394,2023-06-15 06:00:00,1647.5,1648.76,1634.56,1637.07,21041.6789,2023-06-15 06:59:59.999,34563018.016809,24664,9639.0797,15831349.352425,0,False,True
395,2023-06-15 07:00:00,1637.06,1643.55,1632.04,1639.95,16826.4839,2023-06-15 07:59:59.999,27570794.524846,22004,8828.5846,14465636.97727,0,False,True
396,2023-06-15 08:00:00,1639.96,1644.53,1639.07,1640.04,13296.7851,2023-06-15 08:59:59.999,21838056.420343,16353,6349.783,10427379.638901,0,False,True
397,2023-06-15 09:00:00,1640.03,1640.93,1626.01,1636.96,30911.5941,2023-06-15 09:59:59.999,50567002.943087,23805,14144.9547,23136155.204051,0,False,True
398,2023-06-15 10:00:00,1636.97,1641.8,1633.6,1636.16,14628.4361,2023-06-15 10:59:59.999,23958303.522224,15857,6435.641,10540305.019007,0,False,True
399,2023-06-15 11:00:00,1636.17,1645.16,1631.32,1643.05,17744.6906,2023-06-15 11:59:59.999,29073788.395731,20153,9481.2756,15534705.234927,0,False,False
400,2023-06-15 12:00:00,1643.05,1644.25,1635.91,1641.0,10502.1244,2023-06-15 12:59:59.999,17220409.63909,15413,4866.5493,7978971.446236,0,False,False
401,2023-06-15 13:00:00,1641.01,1652.14,1638.55,1647.98,21134.6916,2023-06-15 13:59:59.999,34783014.353999,22283,12399.205,20408047.952503,0,False,False
402,2023-06-15 14:00:00,1647.98,1648.92,1642.7,1644.14,9951.3758,2023-06-15 14:59:59.999,16385818.022904,13784,5216.5717,8589738.444393,0,False,False
403,2023-06-15 15:00:00,1644.15,1646.61,1641.35,1642.42,13213.8541,2023-06-15 15:59:59.999,21723832.907153,16473,6432.1343,10573900.61462,0,False,False
404,2023-06-15 16:00:00,1642.42,1643.66,1638.88,1641.43,11127.7059,2023-06-15 16:59:59.999,18265469.974926,14407,5929.3584,9732190.450463,0,False,False
405,2023-06-15 17:00:00,1641.43,1651.58,1633.79,1650.19,15897.6049,2023-06-15 17:59:59.999,26084831.960947,19287,8290.9286,13606258.784244,0,False,False
406,2023-06-15 18:00:00,1650.19,1669.32,1647.34,1669.21,24078.9999,2023-06-15 18:59:59.999,39899452.48266,28922,14121.3267,23394329.054535,0,False,False
407,2023-06-15 19:00:00,1669.2,1672.37,1663.12,1668.97,18798.1657,2023-06-15 19:59:59.999,31350930.593284,25177,11022.8075,18382400.697599,0,False,False
408,2023-06-15 20:00:00,1668.97,1671.41,1654.32,1670.55,20023.1593,2023-06-15 20:59:59.999,33305919.79367,26332,11906.0779,19803931.894795,0,False,False
409,2023-06-15 21:00:00,1670.55,1680.91,1666.39,1666.8,20268.3913,2023-06-15 21:59:59.999,33931473.513891,32341,9780.7497,16374954.040252,0,False,False
410,2023-06-15 22:00:00,1666.81,1668.78,1664.28,1665.5,8620.9373,2023-06-15 22:59:59.999,14367965.434396,13463,3923.2811,6538471.038187,0,False,False
411,2023-06-15 23:00:00,1665.51,1667.76,1662.52,1666.96,9038.6475,2023-06-15 23:59:59.999,15048180.47087,11825,3684.7898,6134065.565562,0,False,False
412,2023-06-16 00:00:00,1666.96,1666.96,1660.69,1662.25,8064.1858,2023-06-16 00:59:59.999,13415470.232094,12134,3753.6731,6244727.290892,0,False,False
413,2023-06-16 01:00:00,1662.26,1666.58,1660.0,1663.17,5233.9676,2023-06-16 01:59:59.999,8705525.022483,9238,3226.9946,5367122.539563,0,False,False
414,2023-06-16 02:00:00,1663.16,1666.0,1661.82,1665.87,6261.5776,2023-06-16 02:59:59.999,10415632.152215,8087,2506.797,4170392.621579,0,False,False
415,2023-06-16 03:00:00,1665.88,1669.54,1665.05,1667.11,5430.6312,2023-06-16 03:59:59.999,9050546.410173,8611,2919.0287,4864800.10227,0,False,False
416,2023-06-16 04:00:00,1667.1,1674.19,1666.76,1668.02,9498.8821,2023-06-16 04:59:59.999,15857228.865636,12039,6021.4026,10052152.647423,0,False,False
417,2023-06-16 05:00:00,1668.01,1673.77,1667.97,1672.91,8212.4604,2023-06-16 05:59:59.999,13716669.664933,9730,5038.5939,8414988.74975,0,False,False
418,2023-06-16 06:00:00,1672.91,1675.0,1671.57,1671.57,6317.635,2023-06-16 06:59:59.999,10569681.411603,10274,4554.4984,7619662.666231,0,False,False
419,2023-06-16 07:00:00,1671.57,1673.39,1670.22,1671.08,10813.0846,2023-06-16 07:59:59.999,18075863.344433,15263,6545.652,10942531.546951,0,False,False
420,2023-06-16 08:00:00,1671.08,1677.13,1670.33,1670.54,8595.9917,2023-06-16 08:59:59.999,14388740.353687,12535,4900.3705,8203999.456258,0,False,False
421,2023-06-16 09:00:00,1670.54,1673.0,1670.06,1670.5,5840.2289,2023-06-16 09:59:59.999,9761150.497213,10653,3226.3734,5392628.024604,0,False,False
422,2023-06-16 10:00:00,1670.5,1671.72,1668.23,1670.98,5856.0835,2023-06-16 10:59:59.999,9781973.816024,11380,2641.8008,4412847.889303,0,False,False
423,2023-06-16 11:00:00,1670.99,1671.88,1662.97,1664.42,14172.5037,2023-06-16 11:59:59.999,23621801.411251,20271,5688.0442,9477085.216559,0,False,False
424,2023-06-16 12:00:00,1664.43,1669.5,1663.98,1667.37,8721.544,2023-06-16 12:59:59.999,14535587.907975,14236,4960.7617,8267409.230957,0,False,False
425,2023-06-16 13:00:00,1667.37,1673.7,1662.63,1663.29,10767.6716,2023-06-16 13:59:59.999,17958106.957509,17119,5487.3772,9155505.594362,0,False,False
426,2023-06-16 14:00:00,1663.3,1677.34,1649.86,1671.37,30727.7368,2023-06-16 14:59:59.999,51069454.433132,33893,14510.2434,24120676.618488,0,False,False
427,2023-06-16 15:00:00,1671.36,1688.0,1664.64,1682.31,32585.073,2023-06-16 15:59:59.999,54537342.312778,36166,16811.0843,28137737.766029,0,True,False
428,2023-06-16 16:00:00,1682.32,1689.55,1677.56,1686.34,20926.4484,2023-06-16 16:59:59.999,35206482.302097,24572,10808.7279,18185666.063573,0,True,False
429,2023-06-16 17:00:00,1686.33,1703.24,1684.87,1698.47,31157.526,2023-06-16 17:59:59.999,52799091.759293,34846,16549.3144,28044169.38751,0,True,False
430,2023-06-16 18:00:00,1698.46,1729.5,1694.81,1717.51,45752.2213,2023-06-16 18:59:59.999,78611958.186234,48620,21606.7687,37113353.546344,0,True,False
431,2023-06-16 19:00:00,1717.5,1722.34,1713.23,1722.19,10658.189,2023-06-16 19:59:59.999,18310758.725011,14929,4778.8395,8210499.389308,0,True,False
432,2023-06-16 20:00:00,1722.18,1729.0,1718.87,1727.66,11559.8687,2023-06-16 20:59:59.999,19927889.707612,16322,5653.1382,9746751.452515,0,True,False
433,2023-06-16 21:00:00,1727.67,1728.34,1715.93,1717.13,7345.8482,2023-06-16 21:59:59.999,12640883.586483,11624,2855.1392,4913280.997504,0,True,False
434,2023-06-16 22:00:00,1717.12,1720.43,1717.12,1720.22,4236.6239,2023-06-16 22:59:59.999,7282985.750999,8357,2192.3013,3768612.563978,0,True,False
435,2023-06-16 23:00:00,1720.21,1720.44,1716.0,1717.92,2998.6074,2023-06-16 23:59:59.999,5152440.151333,7277,1363.149,2341919.829695,0,True,False
436,2023-06-17 00:00:00,1717.91,1719.64,1715.46,1716.64,5464.6581,2023-06-17 00:59:59.999,9385576.965901,15164,2427.4933,4169558.377726,0,True,False
437,2023-06-17 01:00:00,1716.64,1718.81,1714.26,1715.55,5102.3484,2023-06-17 01:59:59.999,8760024.246866,10539,2612.6801,4485526.816702,0,True,False
438,2023-06-17 02:00:00,1715.55,1721.71,1714.73,1720.95,4189.2145,2023-06-17 02:59:59.999,7199855.942262,9002,2403.1097,4129819.842915,0,True,False
439,2023-06-17 03:00:00,1720.95,1721.88,1718.11,1718.74,4554.1619,2023-06-17 03:59:59.999,7832206.676773,8029,1897.6401,3263338.11944,0,True,False
440,2023-06-17 04:00:00,1718.75,1727.27,1717.53,1727.01,5750.1485,2023-06-17 04:59:59.999,9906437.793399,10587,3734.6502,6435378.799458,0,True,False
441,2023-06-17 05:00:00,1727.02,1770.0,1725.04,1759.33,50246.7002,2023-06-17 05:59:59.999,88034356.785477,68528,27653.2666,48430001.588835,0,True,False
442,2023-06-17 06:00:00,1759.33,1762.35,1745.84,1747.72,27728.6652,2023-06-17 06:59:59.999,48693740.504375,32192,15006.5845,26356782.53697,0,True,False
443,2023-06-17 07:00:00,1747.72,1749.94,1742.01,1744.63,10226.8225,2023-06-17 07:59:59.999,17855545.01421,18946,4319.7282,7543998.400712,0,True,False
444,2023-06-17 08:00:00,1744.62,1747.45,1741.69,1744.3,5091.9114,2023-06-17 08:59:59.999,8883463.396269,11601,2470.9638,4310707.848811,0,True,False
445,2023-06-17 09:00:00,1744.29,1746.39,1743.08,1743.18,4261.0543,2023-06-17 09:59:59.999,7435742.618901,9370,1811.8734,3161815.452838,0,True,False
446,2023-06-17 10:00:00,1743.17,1746.03,1742.86,1744.07,3026.6319,2023-06-17 10:59:59.999,5279715.251116,8003,1585.5394,2765729.118523,0,True,False
447,2023-06-17 11:00:00,1744.08,1745.2,1734.1,1738.41,11820.9005,2023-06-17 11:59:59.999,20570579.509437,18625,5202.3466,9050264.966228,0,True,False
448,2023-06-17 12:00:00,1738.4,1741.09,1730.13,1739.64,9977.3495,2023-06-17 12:59:59.999,17329092.285402,15847,4889.6583,8492737.989167,0,False,False
449,2023-06-17 13:00:00,1739.64,1742.22,1738.79,1739.81,3561.8251,2023-06-17 13:59:59.999,6200953.310326,11092,1944.1575,3384524.014913,0,False,False
450,2023-06-17 14:00:00,1739.81,1739.87,1733.02,1735.0,5487.4081,2023-06-17 14:59:59.999,9524951.600223,11860,2500.0861,4339601.836949,0,False,False
451,2023-06-17 15:00:00,1734.99,1736.3,1717.92,1727.88,18176.1584,2023-06-17 15:59:59.999,31423192.604001,27687,8807.8284,15225996.114301,0,False,False
452,2023-06-17 16:00:00,1727.88,1732.47,1724.62,1730.08,4347.8567,2023-06-17 16:59:59.999,7520230.522538,10528,2087.8879,3611079.937859,0,False,False
453,2023-06-17 17:00:00,1730.07,1731.0,1721.65,1723.93,9611.0236,2023-06-17 17:59:59.999,16586407.884319,12352,4549.8061,7851258.166475,0,False,False
454,2023-06-17 18:00:00,1723.94,1731.74,1722.79,1730.58,5660.586,2023-06-17 18:59:59.999,9781542.824593,10122,2869.9515,4958787.643247,0,False,False
455,2023-06-17 19:00:00,1730.58,1730.58,1726.73,1728.39,2701.764,2023-06-17 19:59:59.999,4669801.023099,6899,1298.0576,2243530.966783,0,False,False
456,2023-06-17 20:00:00,1728.39,1729.77,1723.09,1728.65,6328.3236,2023-06-17 20:59:59.999,10928472.909476,11655,3290.7067,5682378.518983,0,False,False
457,2023-06-17 21:00:00,1728.65,1729.85,1727.5,1728.36,2915.5187,2023-06-17 21:59:59.999,5039150.001196,6730,1641.2337,2836557.640498,0,False,False
458,2023-06-17 22:00:00,1728.37,1732.67,1728.36,1730.53,2442.7326,2023-06-17 22:59:59.999,4227883.768149,7722,1392.9124,2410756.455158,0,False,False
459,2023-06-17 23:00:00,1730.52,1731.77,1727.26,1727.76,2241.1579,2023-06-17 23:59:59.999,3875255.882329,6678,862.6864,1491675.680206,0,False,False
460,2023-06-18 00:00:00,1727.75,1728.3,1720.47,1725.06,8314.1435,2023-06-18 00:59:59.999,14334368.449928,15532,3866.6426,6665870.386506,0,False,False
